Player Number,Time,HR (bpm),Date,Start time,Duration,Average heart rate (bpm),Calories
,00:11:30,70,,,,,
,00:11:31,69,,,,,
,00:11:32,69,,,,,
,00:11:33,69,,,,,
,00:11:34,69,,,,,
,00:11:35,69,,,,,
,00:11:36,70,,,,,
,00:11:37,70,,,,,
,00:11:38,70,,,,,
,00:11:39,70,,,,,
,00:11:40,70,,,,,
,00:11:41,71,,,,,
,00:11:42,71,,,,,
,00:11:43,71,,,,,
,00:11:44,71,,,,,
,00:11:45,72,,,,,
,00:11:46,72,,,,,
,00:11:47,72,,,,,
,00:11:48,72,,,,,
,00:11:49,72,,,,,
,00:11:50,72,,,,,
,00:11:51,72,,,,,
,00:11:52,73,,,,,
,00:11:53,74,,,,,
,00:11:54,74,,,,,
,00:11:55,75,,,,,
,00:11:56,76,,,,,
,00:11:57,76,,,,,
,00:11:58,76,,,,,
,00:11:59,76,,,,,
,00:12:00,75,,,,,
,00:12:01,75,,,,,
,00:12:02,75,,,,,
,00:12:03,75,,,,,
,00:12:04,75,,,,,
,00:12:05,76,,,,,
,00:12:06,76,,,,,
,00:12:07,76,,,,,
,00:12:08,76,,,,,
,00:12:09,75,,,,,
,00:12:10,75,,,,,
,00:12:11,74,,,,,
,00:12:12,74,,,,,
,00:12:13,73,,,,,
,00:12:14,73,,,,,
,00:12:15,73,,,,,
,00:12:16,73,,,,,
,00:12:17,72,,,,,
,00:12:18,72,,,,,
,00:12:19,72,,,,,
,00:12:20,72,,,,,
,00:12:21,72,,,,,
,00:12:22,70,,,,,
,00:12:23,70,,,,,
,00:12:24,70,,,,,
,00:12:25,70,,,,,
,00:12:26,71,,,,,
,00:12:27,71,,,,,
,00:12:28,71,,,,,
,00:12:29,70,,,,,
,00:12:30,70,,,,,
,00:12:31,70,,,,,
,00:12:32,70,,,,,
,00:12:33,69,,,,,
,00:12:34,69,,,,,
,00:12:35,69,,,,,
,00:12:36,70,,,,,
,00:12:37,71,,,,,
,00:12:38,71,,,,,
,00:12:39,72,,,,,
,00:12:40,72,,,,,
,00:12:41,74,,,,,
,00:12:42,75,,,,,
,00:12:43,75,,,,,
,00:12:44,76,,,,,
,00:12:45,76,,,,,
,00:12:46,76,,,,,
,00:12:47,76,,,,,
,00:12:48,76,,,,,
,00:12:49,77,,,,,
,00:12:50,78,,,,,
,00:12:51,78,,,,,
,00:12:52,79,,,,,
,00:12:53,79,,,,,
,00:12:54,79,,,,,
,00:12:55,79,,,,,
,00:12:56,79,,,,,
,00:12:57,79,,,,,
,00:12:58,79,,,,,
,00:12:59,79,,,,,
,00:13:00,78,,,,,
,00:13:01,78,,,,,
,00:13:02,78,,,,,
,00:13:03,78,,,,,
,00:13:04,78,,,,,
,00:13:05,78,,,,,
,00:13:06,78,,,,,
,00:13:07,78,,,,,
,00:13:08,78,,,,,
,00:13:09,79,,,,,
,00:13:10,79,,,,,
,00:13:11,79,,,,,
